Track ID,Frame,Center X,Center Y,Mask Area
189,1,1779,841,6594
189,2,1779,842,6520
189,3,1779,842,6498
189,4,1784,841,6257
189,5,1783,849,5874
189,6,1784,849,5752
189,7,1789,851,5544
189,8,1794,853,5109
189,9,1795,852,5125
189,10,1798,852,5088
189,11,1801,852,4875
189,12,1804,853,4722
189,13,1813,855,4387
189,14,1812,856,4381
189,15,1815,857,4151
189,16,1816,859,3968
189,17,1820,859,3766
189,18,1823,859,3580
189,19,1828,861,3284
189,20,1831,862,3186
189,21,1835,865,2962
189,22,1838,862,2967
189,23,1840,862,2825
189,24,1843,861,2690
189,25,1848,858,2589
189,26,1850,857,2525
189,27,1854,855,2339
189,28,1858,856,2226
189,29,1862,858,2072
189,30,1859,863,2092
189,31,1859,864,2014
189,32,1860,870,1821
189,33,1858,874,1702
189,34,1861,880,1513
189,35,1862,881,1542
189,36,1865,860,1986
189,37,1868,862,1754
189,38,1869,863,1650
189,39,1868,866,1580
189,40,1869,861,1580
189,41,1872,860,1557
189,42,1875,855,1571
189,43,1874,885,1066
189,44,1874,864,1234
269,1,744,100,2558
269,2,744,100,2546
269,3,741,101,2757
269,4,743,103,2695
269,5,743,104,2825
269,6,741,103,2845
269,7,744,101,2578
269,8,744,104,2640
269,9,744,105,2756
269,10,748,110,2928
269,11,751,110,2840
269,12,747,109,2912
269,13,745,108,2967
269,14,743,108,3047
269,15,744,110,3201
269,16,740,107,3173
269,17,740,109,3228
269,18,734,108,3131
269,19,739,115,3318
269,20,736,113,3325
269,21,740,118,3455
269,22,719,82,2439
269,23,719,82,2528
269,24,742,118,3516
269,25,715,85,2673
269,26,715,85,2563
269,27,716,89,2621
269,28,708,93,2655
269,29,714,98,2831
269,30,713,98,2799
269,31,716,100,2786
269,32,716,108,3018
269,33,717,107,3048
269,34,719,108,3026
269,35,717,117,2484
269,36,721,118,2684
269,37,770,160,3916
269,38,768,164,3488
269,39,765,166,3411
269,40,723,136,2329
269,41,724,138,2340
269,42,731,152,2050
269,43,733,151,2024
269,44,734,152,2088
269,45,733,162,1936
269,46,730,155,2213
269,47,729,156,2137
269,48,731,158,2163
269,49,733,157,2179
269,50,737,161,2105
269,51,737,163,1960
269,52,737,169,1820
269,53,738,170,1716
269,54,740,170,1684
269,55,739,171,1578
269,56,746,176,1379
269,57,754,185,1258
269,58,764,193,1057
269,59,763,189,981
269,60,765,189,886
269,61,776,202,815
269,62,774,198,759
269,63,776,203,595
269,64,778,203,383
269,65,781,204,402
269,66,793,210,360
269,67,793,206,364
269,68,800,209,318
269,69,801,205,320
188,1,828,445,282
188,2,820,441,286
188,3,818,441,305
188,4,818,441,382
217,1,914,383,2343
217,2,902,373,2413
217,3,943,397,2139
217,4,926,400,2305
217,5,949,402,1868
217,6,919,390,2320
217,7,957,399,2150
217,8,720,311,8831
217,9,730,288,10435
217,10,758,352,7818
217,11,770,356,8653
217,12,820,400,7145
285,2,479,201,5693
285,3,455,209,6687
285,4,472,217,6264
285,5,470,214,9760
285,6,461,209,10246
285,7,454,220,10016
285,8,586,257,15564
285,9,607,257,16989
285,10,590,262,16232
285,13,790,349,11447
285,14,780,320,11944
285,15,784,351,10724
285,16,762,345,10539
285,17,778,338,12309
285,18,803,375,10933
285,19,792,390,10825
285,20,808,389,10377
285,21,809,398,14124
285,22,800,407,12531
285,23,821,417,13422
285,24,826,417,14105
285,25,829,431,13579
285,26,827,429,14155
285,27,845,441,14082
285,28,865,460,13370
285,29,875,468,13951
285,30,884,474,14455
285,31,890,477,14511
285,32,899,484,14612
285,33,913,491,14868
285,34,921,494,15147
285,35,923,492,15393
285,36,930,495,15229
285,37,947,498,14465
285,38,938,495,14855
285,39,941,501,14474
285,40,937,497,16103
285,41,931,490,16314
285,42,971,522,14149
285,43,986,531,13725
285,44,991,533,13827
285,45,1000,537,13548
285,46,1007,541,13497
285,47,1013,548,12976
285,48,1015,549,12531
285,49,1017,552,12391
285,50,1022,553,12522
285,51,1030,555,12886
285,52,1036,557,12963
285,53,1045,557,12632
285,54,1049,574,11602
285,55,1056,579,11853
285,56,1062,579,11810
285,57,1067,581,11825
285,58,1073,583,11981
285,59,1083,583,12100
285,60,1092,584,12433
285,61,1096,585,12559
285,62,1098,585,12891
285,63,1106,586,12888
285,64,1114,585,13218
285,65,1122,585,13920
285,66,1119,584,13804
285,67,1128,582,14437
285,68,1138,583,15029
285,69,1160,585,16244
285,70,1179,584,17480
285,71,1195,585,18104
285,72,1201,584,18125
285,73,1211,583,18298
285,74,1220,583,18608
285,75,1228,583,18579
285,76,1227,577,19619
285,77,1233,577,19944
285,78,1239,579,19726
285,79,1246,579,20112
285,80,1251,581,20524
285,81,1258,582,20767
285,82,1259,583,20603
285,83,1270,585,21044
285,84,1283,587,20938
285,85,1297,584,21911
285,86,1305,585,22128
285,87,1333,598,23318
285,88,1339,600,23071
285,89,1323,575,25656
285,90,1366,606,24867
285,91,1263,548,30235
285,92,1358,577,28750
285,93,1377,586,28102
285,94,1390,591,27588
285,95,1405,595,27874
285,96,1432,609,28698
285,97,1437,611,28775
285,98,1436,610,28103
285,99,1438,611,27947
285,100,1415,595,28201
285,101,1435,605,28216
285,102,1433,602,28289
285,103,1433,602,28001
285,104,1424,599,27672
285,105,1417,597,27630
286,2,575,702,1287
286,3,573,699,1308
286,4,569,696,1307
286,5,557,690,1225
286,6,562,691,1164
286,7,558,686,1060
286,8,556,683,1030
286,9,541,670,884
286,10,546,671,730
265,2,132,143,704
265,3,124,136,558
265,4,113,128,522
265,5,116,128,400
265,6,97,112,254
265,22,114,48,727
265,23,111,48,729
265,24,109,50,767
265,25,108,49,771
265,31,135,47,1499
265,32,133,48,1478
265,33,137,50,1546
265,34,128,51,1531
265,35,136,53,1775
265,36,134,48,1541
265,37,139,59,2036
265,38,134,57,2000
289,3,1440,481,2425
289,4,1450,481,2193
289,5,1454,481,2238
289,6,1455,481,2148
289,7,1450,480,2278
289,8,1437,477,2467
289,9,1455,478,2505
289,10,1460,483,2042
289,11,1467,486,2162
289,12,1478,487,2047
289,13,1478,488,2408
289,14,1476,488,2418
289,15,1479,487,2408
289,16,1487,488,2247
289,17,1500,492,1940
289,18,1508,494,2085
289,19,1510,496,2114
289,20,1518,496,2057
289,21,1524,496,2123
289,22,1551,482,1663
289,23,1548,488,1908
289,24,1554,486,1846
289,25,1552,486,2021
289,26,1554,486,2142
289,27,1558,484,2141
289,28,1565,487,2254
289,29,1566,488,2280
289,30,1568,487,2442
289,31,1577,488,2269
289,32,1578,484,2364
289,33,1593,487,2071
289,34,1600,483,2187
289,35,1605,485,2248
289,36,1646,487,1548
289,37,1611,484,2101
289,38,1614,477,1922
289,39,1622,476,1870
289,40,1611,477,1532
289,41,1631,477,1693
289,42,1611,478,1176
289,43,1620,483,1030
289,44,1625,486,855
289,45,1633,483,894
289,46,1634,481,1023
289,47,1638,482,1083
289,48,1651,482,1202
289,49,1660,485,1229
289,50,1659,482,1129
289,51,1664,482,1054
289,52,1670,482,981
289,53,1661,475,803
289,54,1646,466,630
289,55,1628,461,462
289,56,1644,466,274
291,5,1241,497,450
291,6,1276,507,514
291,7,1251,501,430
291,8,1257,502,479
291,9,1264,504,458
291,10,1267,500,342
291,11,1286,504,307
291,22,1360,527,296
291,23,1371,531,247
291,24,1382,536,260
291,25,1395,533,287
291,26,1412,542,289
291,27,1421,543,259
291,28,1437,547,303
291,29,1439,542,335
291,35,1500,536,265
291,36,1514,541,274
293,11,688,493,529
293,12,686,493,576
293,13,700,503,591
293,14,711,511,632
293,15,686,500,998
293,16,700,510,1045
293,17,735,523,1410
293,20,741,525,1591
294,12,179,127,3832
294,13,172,131,3835
294,14,164,123,3699
294,15,143,119,3568
294,16,146,121,3526
294,17,132,118,3499
294,18,136,124,3601
294,19,129,121,3271
294,20,128,123,3909
294,21,123,125,3672
294,22,115,141,2661
294,23,102,140,2481
294,24,99,122,3075
294,25,100,126,2978
294,26,100,118,3369
294,27,94,117,3176
294,28,107,105,3861
294,29,105,105,3815
294,30,101,109,3564
294,31,78,139,2155
294,32,79,133,2304
294,33,78,134,2266
294,34,79,135,2276
294,35,77,145,2220
294,36,88,128,2766
294,37,84,144,2310
294,38,117,106,4557
294,39,119,106,4704
294,40,124,108,4873
294,41,129,111,5035
294,42,136,114,5202
294,43,140,118,5432
294,44,142,117,5460
294,45,142,118,5741
294,46,146,118,5826
294,47,145,119,5818
294,48,145,117,6048
294,49,147,117,6179
294,50,146,118,6272
294,51,147,120,6292
294,52,149,123,6098
294,53,150,125,6157
294,54,150,128,5996
294,55,150,133,5567
294,56,142,141,4908
294,57,135,142,4535
294,58,106,150,3513
294,59,106,149,3564
294,60,104,151,3493
294,61,98,153,3113
294,62,102,152,3251
294,63,96,154,2949
294,64,94,181,1846
294,65,94,182,1907
294,66,96,185,1692
294,67,97,185,1643
294,68,92,185,1595
294,69,86,176,1788
294,70,112,166,2618
294,71,114,166,2693
294,72,95,177,1860
294,73,101,176,1973
294,74,90,181,1714
294,75,103,179,2144
294,76,99,177,2180
294,77,93,178,1919
294,78,92,178,1898
294,79,130,156,537
294,80,97,180,1959
294,81,127,161,571
294,82,111,122,1022
294,83,94,121,858
294,84,102,123,1084
294,85,77,156,2030
294,86,133,142,3620
294,87,78,158,2246
294,88,88,156,2379
294,89,118,162,3053
294,90,134,167,3478
294,91,133,154,4089
294,92,142,155,4114
294,93,131,162,3715
294,94,131,147,4247
294,95,131,141,4377
294,96,131,139,4431
294,97,138,137,4940
294,98,134,137,4751
294,99,138,147,5113
294,100,141,148,5470
294,101,156,139,6337
294,102,157,149,6089
294,103,169,152,6457
294,104,162,148,6348
294,105,163,147,6422
295,13,490,829,681
295,14,490,825,696
295,15,490,825,700
295,16,491,824,691
295,17,497,833,614
295,18,497,834,669
295,19,498,833,667
295,20,500,834,654
295,21,503,838,600
295,22,504,838,552
295,23,506,838,522
295,24,507,838,513
295,25,509,838,460
295,26,515,852,490
295,27,519,856,540
295,28,512,837,383
296,14,607,454,286
298,15,1195,414,529
298,16,1191,417,532
298,17,1186,417,421
298,18,1190,422,407
298,19,1188,426,327
298,21,1207,432,442
298,22,1203,428,342
298,23,1208,434,346
298,25,1221,440,231
302,26,804,225,1197
302,27,806,233,1241
302,28,812,231,1421
302,29,818,230,1496
302,30,824,229,1489
302,31,825,229,1497
302,32,833,228,1553
302,33,836,226,1481
302,34,842,227,1580
302,35,846,225,1331
302,36,849,229,1307
302,40,861,221,1051
302,41,866,227,996
302,42,867,235,914
302,43,867,240,814
302,44,869,244,793
302,45,886,249,877
302,46,884,252,852
302,47,891,257,747
302,48,891,256,673
302,49,891,251,515
302,50,889,259,490
302,51,890,260,407
302,52,892,262,380
302,53,893,266,315
302,54,904,272,374
302,55,896,263,190
302,56,900,266,180
302,57,899,271,174
302,58,907,269,114
302,59,906,274,148
302,60,909,276,177
302,61,918,275,133
302,62,918,271,118
302,63,927,270,78
303,29,504,56,1250
303,30,502,56,1216
303,31,503,56,1337
303,32,506,59,1420
303,33,489,54,1619
303,34,506,58,1406
303,35,509,63,1590
303,36,509,64,1634
303,37,514,66,1703
303,38,516,69,1726
303,39,518,73,1879
303,40,520,80,1871
303,41,519,79,1821
303,42,523,82,1893
303,43,517,83,1644
303,44,517,86,1708
303,45,531,109,2011
303,46,530,107,1982
303,47,530,104,2040
303,48,530,106,2055
303,49,533,115,2200
303,50,526,101,2176
303,51,523,103,2163
303,52,523,105,2149
303,53,493,66,1329
303,54,489,62,1126
303,55,482,57,948
303,56,482,56,938
303,57,482,57,948
303,58,489,61,1118
303,59,492,63,1064
303,60,489,68,1014
303,61,491,69,1100
303,62,492,78,1236
303,63,491,82,1377
303,64,494,91,1337
303,65,502,102,1236
303,66,504,108,1246
303,67,503,109,1368
303,68,505,111,1372
303,69,513,123,1532
303,70,512,122,1482
303,71,518,129,1567
303,72,518,128,1506
303,73,519,130,1512
303,74,523,131,1421
303,75,525,128,1405
303,76,528,132,1447
303,77,526,125,1434
303,78,530,123,1353
303,79,528,122,1425
303,80,533,125,1467
303,81,532,119,1348
303,82,513,119,1817
303,83,532,119,1558
303,84,527,104,1269
303,85,527,103,1330
303,86,531,102,1076
303,87,540,104,869
305,39,771,306,351
305,40,767,304,354
305,41,773,306,208
306,39,786,56,257
306,40,788,59,187
306,41,794,60,151
307,40,1485,562,243
307,41,1501,565,322
307,42,1511,565,316
307,43,1516,564,333
307,44,1527,564,364
307,45,1516,548,352
307,46,1518,543,322
307,47,1520,539,322
307,48,1532,539,245
310,44,679,333,971
310,45,683,334,890
310,46,675,331,620
310,47,656,317,571
310,48,642,308,454
310,49,649,309,314
310,50,648,307,237
312,48,381,23,225
312,49,384,23,194
312,50,384,23,197
312,51,384,24,191
312,52,380,32,126
312,53,383,35,181
312,54,390,34,125
312,55,386,38,100
313,54,580,190,874
313,55,581,187,737
313,56,584,198,866
313,57,587,198,737
313,58,600,207,705
313,59,599,204,621
313,60,608,206,621
313,61,607,203,651
313,62,615,212,622
313,63,624,221,693
313,64,635,230,589
313,65,634,227,621
313,66,641,230,541
313,67,650,233,525
313,68,650,231,440
313,69,643,226,373
313,70,655,235,381
313,71,659,241,327
313,72,665,245,315
313,73,667,240,212
313,83,714,235,517
313,84,713,234,518
313,85,721,239,632
313,86,740,248,651
313,87,748,251,713
313,88,755,251,627
313,89,759,251,488
313,90,756,248,564
313,91,751,244,512
313,92,763,247,513
314,56,1065,398,711
314,57,1070,405,629
314,58,1080,413,569
314,59,1090,421,541
314,60,1101,430,496
314,61,1102,424,480
314,62,1105,422,446
314,63,1110,424,425
314,64,1122,430,472
317,61,1447,569,656
317,62,1460,568,656
317,63,1472,572,773
317,64,1477,571,724
317,65,1488,572,721
317,66,1497,571,687
317,67,1508,567,705
317,68,1512,573,647
317,69,1518,575,619
317,70,1507,569,663
318,61,690,89,171
318,62,691,90,180
318,63,692,90,195
318,64,703,90,189
318,65,706,94,242
318,66,710,97,227
318,67,711,95,215
318,68,711,97,206
318,69,711,97,207
318,70,711,94,183
320,67,753,138,277
320,68,755,136,263
320,69,759,142,267
321,69,1770,452,324
321,70,1774,447,322
321,71,1777,446,272
321,72,1770,437,288
321,73,1777,436,260
321,74,1777,432,197
324,74,878,238,703
324,75,886,240,708
324,76,886,230,963
324,77,891,231,975
324,78,889,217,885
324,79,840,165,2039
324,80,843,164,2117
324,81,842,159,2112
324,82,846,161,2167
324,83,849,164,2163
324,84,853,170,2196
324,85,860,181,2208
324,86,859,180,2298
324,87,863,184,2410
324,88,865,186,2445
324,89,869,190,2174
325,74,754,127,585
325,75,745,112,461
331,78,1007,282,238
331,79,1007,279,192
331,80,1004,270,170
331,81,1006,269,177
332,78,775,118,869
332,79,776,115,764
332,93,781,104,548
332,94,783,104,503
332,95,784,104,522
332,96,788,102,385
332,97,789,105,401
332,98,788,107,461
332,99,786,105,555
332,100,784,107,455
332,101,790,109,602
334,79,1074,763,229
334,80,1077,764,192
334,81,1095,771,165
335,80,308,871,2596
335,81,316,870,2552
335,82,328,869,2664
335,83,336,868,2579
335,84,350,871,1834
335,85,366,871,1913
335,86,365,868,1666
335,87,374,868,1399
335,88,384,867,1374
335,89,387,865,1201
335,90,399,866,1335
335,102,460,862,710
335,103,477,867,838
335,104,501,874,951
335,105,517,877,1011
336,81,1157,365,238
336,82,1149,349,141
336,83,1147,345,122
339,85,1655,767,391
339,86,1685,766,531
341,86,62,898,958
341,87,71,894,1187
341,88,77,887,1344
341,89,89,885,1508
341,90,92,878,1804
341,91,100,876,1813
341,92,103,872,1992
341,93,102,874,2250
341,94,104,873,2612
341,95,115,885,2355
341,96,119,888,2370
341,97,128,889,2644
341,98,138,887,2555
341,99,142,885,2603
341,100,139,884,2844
341,101,147,888,2698
343,89,269,170,934
343,90,274,173,736
343,91,271,176,886
346,102,1450,615,27293
346,103,1451,616,27017
346,105,1443,616,26517
