Track ID,Frame,Center X,Center Y,Mask Area
56,1,414,384,1946
56,2,410,397,2258
56,3,418,390,2115
56,11,431,404,3245
56,12,427,417,3557
56,13,413,433,4400
56,14,404,442,4926
56,15,408,447,5031
56,16,408,446,5098
56,17,414,444,4902
56,18,443,431,3997
56,19,446,436,4129
56,20,427,449,4788
56,21,428,453,4810
56,22,454,448,4075
56,23,421,465,5523
56,24,423,472,5440
56,25,431,471,5186
56,26,464,461,4129
56,28,485,465,4703
56,29,491,466,4897
56,30,494,471,4970
56,31,488,428,3419
56,32,499,469,4383
56,33,505,476,4668
56,34,501,436,3472
56,35,513,486,4802
56,36,514,482,4780
56,37,518,492,4311
56,44,551,546,5128
56,45,569,493,5361
56,46,634,664,6433
56,49,556,552,4389
56,50,578,518,5501
56,51,586,525,6013
56,52,586,533,5464
56,53,594,544,5229
56,54,608,567,5257
56,61,625,562,2984
56,62,634,572,2948
56,63,633,562,3157
56,64,621,557,3540
56,65,618,557,3438
56,66,593,518,2860
56,68,629,531,4062
56,69,629,525,3938
56,91,727,315,6916
56,92,727,327,7295
56,93,726,324,7798
56,94,724,271,6760
56,95,725,274,7198
56,96,721,275,7101
56,97,721,273,7175
56,98,725,284,7043
56,99,726,286,7281
56,100,726,290,7527
56,101,719,286,8378
56,103,721,340,9907
56,104,707,329,11326
56,105,703,322,11729
56,106,710,330,10808
56,107,713,336,10616
56,108,718,338,9929
56,109,720,341,10033
56,110,720,327,9141
56,111,719,341,9646
56,112,712,336,9886
56,113,713,345,10441
69,1,1483,251,1158
69,2,1482,250,1143
69,3,1480,249,1171
69,4,1477,245,1173
69,5,1476,244,1162
69,6,1475,244,1213
69,7,1475,242,1218
69,8,1483,245,1111
69,9,1482,243,1097
69,10,1481,239,1125
69,11,1477,239,1117
69,12,1476,236,1144
69,13,1475,236,1159
69,14,1471,234,1114
69,15,1467,234,1099
69,16,1463,232,1063
69,17,1461,227,1093
69,18,1456,224,1035
69,19,1456,224,1085
69,20,1451,223,1117
69,21,1447,218,1002
69,22,1449,214,993
69,23,1447,215,965
69,24,1448,209,979
69,25,1444,206,1017
69,26,1443,205,1021
69,27,1443,204,1045
69,28,1441,202,1157
69,29,1437,200,1208
69,30,1433,200,1174
69,31,1433,199,1182
69,32,1431,198,1184
69,33,1428,194,1279
69,34,1425,192,1327
69,35,1426,192,1301
69,36,1425,191,1302
69,37,1421,189,1383
69,38,1420,189,1379
69,39,1420,185,1376
69,40,1418,183,1362
69,41,1418,181,1333
69,42,1416,182,1379
69,43,1412,180,1460
69,44,1411,178,1474
69,45,1411,176,1419
69,46,1411,174,1305
69,47,1408,176,1290
69,48,1411,179,1076
69,49,1401,178,959
69,50,1399,169,1090
69,51,1387,182,666
69,52,1381,183,747
69,53,1377,180,810
69,54,1373,188,601
69,55,1372,188,578
69,56,1361,184,592
69,57,1359,184,451
69,58,1356,180,511
69,59,1353,179,482
69,60,1348,177,525
69,61,1344,173,564
77,2,1147,373,589
77,3,1148,372,599
77,4,1147,372,631
77,5,1150,371,668
77,6,1151,370,685
77,7,1150,370,659
77,8,1153,369,608
77,9,1156,369,593
77,10,1154,368,614
77,11,1160,371,601
77,12,1162,372,617
77,13,1162,371,606
77,14,1160,368,558
77,15,1163,368,576
77,16,1161,364,667
77,17,1161,363,674
77,18,1164,365,735
77,19,1169,365,725
77,20,1169,363,673
77,21,1169,362,663
77,22,1170,361,687
77,23,1174,364,647
77,24,1168,357,540
77,25,1165,351,440
77,26,1162,351,395
77,27,1161,351,356
77,28,1165,342,414
77,29,1162,341,351
77,30,1166,329,222
77,31,1168,327,213
78,2,1300,400,720
78,3,1301,400,694
78,4,1301,401,712
78,5,1293,399,697
78,6,1290,391,577
79,2,1846,816,1585
79,3,1857,810,1440
79,4,1859,807,1337
79,5,1866,800,945
80,2,275,465,776
80,3,275,441,1192
80,4,281,451,1285
80,5,284,452,1270
80,6,283,454,1346
80,7,299,470,1725
80,8,344,473,2522
80,9,299,491,1369
80,10,303,483,1812
80,11,290,484,1283
80,12,290,486,1326
80,18,316,516,1281
80,19,317,517,1323
80,20,319,520,1360
80,21,325,522,1444
80,22,324,516,1681
80,23,324,510,1696
80,24,326,513,1780
80,25,326,508,1738
80,26,327,507,1863
80,27,327,508,1875
80,28,325,507,1952
80,29,329,510,2115
80,30,329,510,1891
80,31,334,517,1946
80,32,325,454,3050
80,33,311,440,3165
80,34,302,425,3177
80,35,320,436,3518
80,36,457,444,7536
82,2,1471,131,243
82,3,1472,131,251
82,4,1478,130,304
82,5,1473,130,307
82,6,1475,130,313
82,7,1477,130,322
82,8,1478,130,318
82,9,1483,128,341
82,10,1487,129,304
82,11,1478,129,250
82,12,1485,129,246
82,13,1487,135,157
82,14,1490,134,121
82,15,1492,131,91
83,2,1193,308,322
83,3,1186,306,388
83,4,1185,306,384
83,5,1187,300,271
83,6,1182,294,234
84,2,270,370,413
84,3,274,380,323
85,3,290,826,12546
85,4,300,830,12789
85,5,288,838,11468
85,6,311,835,12564
85,7,316,844,10362
85,8,320,839,12587
85,9,323,839,12198
85,10,323,847,11339
85,11,331,847,11204
85,12,341,846,10977
85,13,389,846,8674
85,14,348,847,11470
85,15,347,849,11145
85,16,338,852,11191
85,17,352,850,11136
85,18,357,852,11116
85,19,368,854,11169
